"siteID","COMID","lat","lon","huc8","HUC2","DA","CLASS","obs","name","county","FID","Precip_mmperyear","PET_mmperyear","AI","dams","NID_str","Mx_strg","Nrml_st"
"06730200",2889214,40.0515381551,-105.178852461,10190005,10,799.5303,"non-natural",9496,"BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO","Boulder",1882,545.163,1556.69,2.85545790891898,28,93918,93918,80972
"06730500",2888998,40.1389274104,-105.019926006,10190005,10,1181.1204,"non-natural",9496,"BOULDER CREEK AT MOUTH NEAR LONGMONT, CO","Weld",1883,527.971,1564.68,2.96357186284853,47,158131,158131,126209
"06741510",12932,40.3788835298,-105.061080802,10190006,10,1395.3357,"non-natural",9496,"BIG THOMPSON RIVER AT LOVELAND, CO.","Larimer",1884,570.606,1440.5,2.52450903074976,21,281173,281173,NA
"06746095",2900149,40.539962732,-105.882775968,10190007,10,9.0819,"natural",9496,"JOE WRIGHT CREEK ABOVE JOE WRIGHT RESERVOIR, CO","Larimer",1885,979.999,1290.22,1.31655236382894,0,0,0,0
"06746110",2900061,40.5618412822,-105.86384051,10190007,10,19.1151,"non-natural",9496,"JOE WRIGHT CREEK BELOW JOE WRIGHT RESERVOIR, CO","Larimer",1886,979.999,1290.22,1.31655236382894,2,9591,9591,7299
"06751490",2900581,40.7877137268,-105.253038338,10190007,10,1399.6431,"non-natural",9496,"NORTH FORK CACHE LA POUDRE RIVER AT LIVERMORE, CO","Larimer",1887,480.168,1477.59,3.07723546758634,16,19499,19499,14146
"06752260",2900003,40.587922383,-105.069406405,10190007,10,2977.0821,"non-natural",9496,"CACHE LA POUDRE RIVER AT FORT COLLINS, CO","Larimer",1888,549.527,1457.03,2.6514256806308,37,932031,932031,821386
"06752280",2900123,40.551741216,-105.011327064,10190007,10,3219.6006,"non-natural",9496,"CACHE LA POUDRE RIV AB BOXELDER CRK NR TIMNATH, CO","Larimer",1889,546.652,1464.59,2.67919992975421,58,999562,999562,NA
"06764880",17432290,41.1258782075,-101.576666154,10190018,10,59425.5222,"non-natural",9496,"South Platte River at Roscoe, Nebr.","Keith",1890,448.371,1630,3.63538230617056,751,4547557.4,NA,NA
"06768000",7264443,40.6813671341,-99.5408285788,10200101,10,142594.1352,"non-natural",9496,"Platte River near Overton, Nebr.","Dawson",1891,443.195,1614.24,3.64227935784474,1304,19776988.55,NA,NA
"06770200",940200366,40.6571402133,-99.0863026869,10200101,10,144616.0257,"non-natural",9496,"Platte River near Kearney, Nebr.","Kearney",1892,444.395,1615.43,3.63512190731219,1328,19802266.55,NA,NA
"06770500",7268297,40.8737064872,-98.2803425753,10200101,10,145679.1111,"non-natural",9496,"Platte River near Grand Island, Nebr.","Merrick",1893,448.985,1618.13,3.60397340668397,1333,19803051.55,NA,NA
"06774000",7301400,41.3667551855,-97.4952385391,10200103,10,149938.2882,"non-natural",9496,"Platte River near Duncan, Nebr.","Platte",1894,458.838,1613.13,3.51568527454134,1361,19809399.03,NA,NA
"06775900",17391613,41.778752142,-100.525263579,10210002,10,1553.2641,"non-natural",9496,"Dismal River near Thedford, Nebr.","Thomas",1895,537.321,1697.6,3.15937772765256,0,0,0,0
"06784000",17356815,41.0321176208,-98.7404264679,10210004,10,5694.111,"natural",9496,"South Loup River at Saint Michael, Nebr.","Buffalo",1896,622.584,1713.66,2.75249604872596,20,4779.09,4779.09,NA
"06785000",17375806,41.2031324697,-98.445494868,10210003,10,17909.5608,"non-natural",9496,"Middle Loup River at Saint Paul, Nebr.","Howard",1897,584.698,1691.67,2.89323719253358,39,135493.09,135493.09,NA
"06786000",17321395,41.776486466,-99.3792661022,10210006,10,5586.021,"non-natural",9496,"North Loup River at Taylor, Nebr.","Loup",1898,568.02,1651.97,2.90829548255343,4,878,878,335
"06790500",17324499,41.2636214706,-98.4493388032,10210007,10,10491.6078,"non-natural",9496,"North Loup River near Saint Paul, Nebr.","Howard",1899,598.389,1654.56,2.76502408968079,27,229662.9,229662.9,NA
"06792500",940210150,41.4092528024,-97.793684092,10210009,10,33259.4586,"non-natural",9496,"Loup River Power Canal near Genoa, Nebr.","Nance",1900,604.051,1675.26,2.77337509581145,99,371383.68,371383.68,NA
"06793000",17309794,41.4185144802,-97.7235998599,10210009,10,33290.8713,"non-natural",9496,"Loup River near Genoa, Nebr.","Nance",1901,605.432,1674.52,2.76582671546928,98,370983.68,370983.68,NA
"06794000",940210142,41.4413951399,-97.7347856495,10210009,10,35023.8582,"non-natural",9496,"Beaver Creek at Genoa, Nebr.","Nance",1902,609.468,1672.53,2.74424580125618,115,NA,NA,NA
"06795500",17421926,41.5261244422,-97.2816652033,10200201,10,34076.8305,"non-natural",9496,"Shell Creek near Columbus, Nebr.","Platte",1903,613.541,1671.05,2.72361586267258,106,371920.68,371920.68,NA
"06796000",17415522,41.451827035,-96.7751567396,10200201,10,188368.704,"non-natural",9496,"Platte River at North Bend, Nebr.","Dodge",1904,490.16,1627.79,3.32093602089114,1534,NA,NA,NA
"06797500",17285475,42.268250437,-98.3393233732,10220001,10,3135.9861,"non-natural",9496,"Elkhorn River at Ewing, Nebr.","Holt",1905,639.746,1621.02,2.5338493714693,2,458,458,34
"06799000",17287753,42.0031317744,-97.4259810278,10220001,10,6712.6248,"non-natural",9496,"Elkhorn River at Norfolk, Nebr.","Madison",1906,663.006,1623.3,2.4483941321798,20,2418.59,2418.59,NA
"06799100",17274026,42.1485004459,-97.478232001,10220002,10,1843.1919,"non-natural",9496,"North Fork Elkhorn River near Pierce, Nebr.","Pierce",1907,695.397,1613.04,2.31959585675521,6,30691.1,30691.1,7051.99
"06799350",17262319,41.8394111147,-96.7266658304,10220003,10,11411.1468,"non-natural",9496,"Elkhorn River at West Point, Nebr.","Cuming",1908,685.228,1619.39,2.36328638059157,68,46810.75,46810.75,NA
"06800000",17262269,41.5605580026,-96.5409692836,10220003,10,962.1207,"non-natural",9496,"Maple Creek near Nickerson, Nebr.","Dodge",1909,766.289,1588.79,2.07335613587041,9,9667,9667,NA
"06800500",24750511,41.293713063,-96.2834222087,10220003,10,17445.7008,"non-natural",9496,"Elkhorn River at Waterloo, Nebr.","Douglas",1910,709.495,1610.62,2.27009351721999,104,62908.25,62908.25,NA
"06801000",17415862,41.0618438064,-96.3262572308,10200202,10,206394.4512,"non-natural",9496,"Platte River near Ashland, Nebr.","Sarpy",1911,510.144,1626.09,3.18751176138502,1642,NA,NA,NA
"06803000",17405877,40.6579017163,-96.6653452191,10200203,10,438.1038,"non-natural",9496,"Salt Creek at Roca, Nebr.","Lancaster",1912,769.304,1664.48,2.16361802356416,46,68599.39,68599.39,11469
"06803500",17405849,40.8470432619,-96.6820012493,10200203,10,1775.0808,"non-natural",9496,"Salt Creek at Lincoln, Nebr.","Lancaster",1913,759.601,1654.68,2.17835416225097,110,300019.09,300019.09,NA
"06803520",17405597,40.8567632857,-96.5949760936,10200203,10,135.4707,"non-natural",9496,"Stevens Creek near Lincoln, Nebr.","Lancaster",1914,786.663,1651.96,2.09995894048659,14,5905,5905,1541.89
"06803530",17399459,41.0157628385,-96.5443219619,10200203,10,309.6918,"natural",9496,"Rock Creek near Ceresco, Nebr.","Lancaster",1915,773.684,1633.05,2.11074547231169,6,927,927,200
"06803555",17405447,40.9655551657,-96.4548282707,10200203,10,2743.8813,"non-natural",9496,"Salt Creek at Greenwood, Nebr.","Cass",1916,768.004,1651.95,2.15096535955542,137,307583.39,307583.39,NA
"06804000",17398607,41.147381217,-96.5379449854,10200203,10,698.8779,"non-natural",9496,"Wahoo Creek at Ithaca, Nebr.","Saunders",1917,776.544,1614.97,2.07968898092059,24,40316,40316,9711
"06804700",17399187,41.0538125626,-96.3677777731,10200203,10,1082.3472,"non-natural",9496,"Wahoo Creek at Ashland, Nebr.","Saunders",1918,782.312,1618,2.06822853286157,24,40316,40316,9711
"06805500",17416032,41.0138538237,-96.1563765811,10200202,10,210860.2503,"non-natural",9496,"Platte River at Louisville, Nebr.","Sarpy",1919,808.765,1637.33,2.02448177159002,0,0,0,0
"06806500",7312223,40.7936560182,-95.9111217593,10240001,10,626.1804,"non-natural",9496,"Weeping Water Creek at Union, Nebr.","Cass",1920,824.044,1640.26,1.99050050725447,30,15929,15929,1646
"06807000",7312363,40.6825182682,-95.8457406572,10240001,10,996042.4416,"non-natural",9496,"Missouri River at Nebraska City, NE","Otoe",1921,466.214,1545.51,3.31502271489059,10431,NA,NA,NA
"06807410",19209621,41.3898546689,-95.3714215333,10240002,10,1580.5269,"non-natural",9496,"West Nishnabotna River at Hancock, IA","Pottawattamie",1922,819.693,1551.63,1.89294040573727,14,8329,8329,4277
"06808500",19210377,40.8730934883,-95.5800344135,10240002,10,3447.5328,"non-natural",9496,"West Nishnabotna River at Randolph, IA","Fremont",1923,830.146,1567.26,1.88793296600839,53,13598,13598,6091
"06809210",19166273,41.3459903096,-95.0774241911,10240003,10,1139.3298,"non-natural",9496,"East Nishnabotna River near Atlantic, IA","Cass",1924,837.907,1537.65,1.83510819219794,92,13911,13911,4271
"06809500",19166807,41.0086600789,-95.2421980189,10240003,10,2318.5809,"non-natural",9496,"East Nishnabotna River at Red Oak, IA","Montgomery",1925,845.672,1548.82,1.83146657332867,168,28104,28104,10190
"06810000",659674,40.6014308361,-95.6455005995,10240004,10,7308.5256,"non-natural",9496,"Nishnabotna River above Hamburg, IA","Fremont",1926,839.33,1563.08,1.86229492571456,294,53317,53317,20804
"06811500",19161749,40.3924324141,-95.8133129686,10240006,10,2056.7673,"non-natural",9496,"Little Nemaha River at Auburn, Nebr.","Nemaha",1927,822.408,1644.49,1.99960360307779,182,71204.58,71204.58,NA
"06813500",3702540,40.0539290248,-95.4208146143,10240005,10,1008698.0202,"non-natural",9496,"Missouri River at Rulo, NE","Richardson",1928,471.245,1545.99,3.28065019257499,10951,NA,NA,NA
"06814000",19158238,39.9470664801,-96.1085850777,10240007,10,717.3126,"natural",9496,"TURKEY C NR SENECA, KS","Nemaha",1929,860.767,1690.31,1.9637253751596,39,8127.83,8127.83,3048.9
"06815000",19153077,40.0361760633,-95.5959273539,10240008,10,3472.8831,"non-natural",9496,"Big Nemaha River at Falls City, Nebr.","Richardson",1930,846.821,1676.5,1.97975723322875,256,88810.69,88810.69,19076.81
"06817000",19129083,40.743211148,-95.0139594267,10240009,10,1984.689,"non-natural",9496,"Nodaway River at Clarinda, IA","Page",1931,869.929,1559.41,1.79257157768048,53,9450,9450,4884
"06817700",2501637,40.2022973811,-95.0687362482,10240010,10,3933.6408,"non-natural",9496,"Nodaway River near Graham, MO","Holt",1932,885.281,1562.94,1.76547333558497,142,49319,49319,20347
"06818000",2252949,39.7532763274,-94.8584928953,10240011,10,1020851.7597,"non-natural",9496,"Missouri River at St. Joseph, MO","Buchanan",1933,476.18,1546.89,3.24854046789029,11628,NA,NA,NA
"06819185",3722745,40.6611796492,-94.716680093,10240013,10,225.4797,"non-natural",9496,"East Fork 102 River at Bedford, IA","Taylor",1934,912.869,1578.66,1.72933903988415,10,3946,3946,NA
"06820500",2529595,39.6881613901,-94.7029280675,10240012,10,4555.431,"non-natural",9496,"Platte River near Agency, MO","Buchanan",1935,930.766,1580.73,1.69831085364098,155,36175,36170,NA
"06821150",2530269,39.388797446,-94.5790962605,10240012,10,602.1423,"non-natural",9496,"Little Platte River at Smithville, MO","Clay",1936,991.976,1634.81,1.64803382339895,13,249282,249282,146096
"06821190",2530551,39.4009338041,-94.7268186244,10240012,10,6143.4621,"non-natural",9496,"Platte River at Sharps Station, MO","Platte",1937,946.834,1594.03,1.68353692410708,205,293563,293558,NA
"06821500",11721499,40.0296572081,-101.967738726,10250001,10,4633.9668,"non-natural",9496,"Arikaree River at Haigler, Nebr.","Dundy",1938,462.579,1825.91,3.94723928237123,3,194.37,194.37,111.99
"06823000",11713555,40.0698749765,-102.051221809,10250002,10,2611.4535,"non-natural",9496,"North Fork Republican River at Colorado-Nebraska","Dundy",1939,469.67,1820.23,3.87555091873017,7,934,934,NA
"06823500",11714581,40.0394509352,-101.866496113,10250002,10,653.5899,"non-natural",9496,"Buffalo Creek near Haigler, Nebr.","Dundy",1940,472.866,1825.54,3.8605862971751,0,0,0,0
"06824000",11714577,40.0422150761,-101.72805468,10250002,10,281.4885,"non-natural",9496,"Rock Creek at Parks, Nebr.","Dundy",1941,479.426,1841.75,3.84157304776962,1,780,780,511
"06827500",11697864,40.0104795116,-101.542093292,10250003,10,6758.9649,"non-natural",9496,"South Fork Republican River near Benkelman, Nebr.","Dundy",1942,476.391,1862.39,3.90937276312945,11,353881,353881,44033
"06828500",19093303,40.1414405512,-101.230326198,10250004,10,17380.1232,"non-natural",9496,"Republican River at Stratton, Nebr.","Hitchcock",1943,474.659,1838.6,3.87351762001774,47,358548.92,358548.92,NA
"06834000",19081429,40.3517161857,-101.123674588,10250005,10,3387.8268,"non-natural",9496,"Frenchman Creek at Palisade, Nebr.","Hayes",1944,482.633,1822.48,3.77611974315888,9,184559.5,184559.5,89872
"06835500",19081917,40.2343988709,-100.877505087,10250005,10,6235.3665,"non-natural",9496,"Frenchman Creek at Culbertson, Nebr.","Hitchcock",1945,491.906,1810.85,3.68129276731733,15,185227.5,185227.5,90070
"06836500",19095401,40.146108471,-100.673964488,10250004,10,936.2403,"non-natural",9496,"Driftwood Creek near McCook, Nebr.","Red Willow",1946,553.181,1844.51,3.33436976324205,2,148,148,86
"06837000",19095367,40.187438003,-100.618678673,10250004,10,26156.7198,"non-natural",9496,"Republican River at McCook, Nebr.","Red Willow",1947,485.963,1831.22,3.7682292684834,82,924756.42,924756.42,NA
"06838000",19070233,40.2347243146,-100.500982714,10250007,10,1987.6131,"non-natural",9496,"Red Willow Creek near Red Willow, Nebr.","Red Willow",1948,539.283,1792.12,3.32315314964499,6,166231,166231,NA
"06843500",19040347,40.2840069642,-100.143687926,10250004,10,31721.1597,"non-natural",9496,"Republican River at Cambridge, Nebr.","Furnas",1949,499.521,1826.38,3.65626269966628,130,1331321.92,1331321.92,NA
"06844500",19043513,40.1316493555,-99.5025490083,10250009,10,34580.0502,"non-natural",9496,"Republican River near Orleans, Nebr.","Harlan",1950,509.684,1824.29,3.57925695136594,187,1339600.92,1339600.92,NA
"06846500",8164854,39.985190819,-100.560065388,10250014,10,4352.4306,"natural",9496,"BEAVER C AT CEDAR BLUFFS, KS","Decatur",1951,519.911,1885.41,3.62640913540971,18,2247.49,2247.49,701.11
"06847500",14611966,40.1185271142,-99.5169363453,10250011,10,9933.4917,"non-natural",9496,"Sappa Creek near Stamford, Nebr.","Harlan",1952,548.591,1883.79,3.43386967704538,75,10269.61,10269.61,4751.76
"06847900",8364344,39.7700334504,-100.100761325,10250015,10,1531.3545,"natural",9496,"PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS","Norton",1953,566.121,1907.69,3.36975664213128,12,2978.5,2978.5,1278.39
"06848500",8366572,39.9785556145,-99.4785580578,10250015,10,2552.2578,"non-natural",9496,"PRAIRIE DOG C NR WOODRUFF, KS","Phillips",1954,582.353,1904.14,3.26973502325909,40,197640.5,197640.5,38310.39
"06853500",19018751,39.9930373108,-97.9324524928,10250016,10,51794.8299,"non-natural",9496,"REPUBLICAN R NR HARDY, NE","Republic",1955,540.282,1835.7,3.39767010561151,379,2381360.76,2381360.76,NA
"06853800",19017621,39.8991147996,-98.2503305,10250016,10,591.9615,"natural",9496,"WHITE ROCK C NR BURR OAK, KS","Jewell",1956,713.026,1806.21,2.53316148359246,14,1020.64,1020.64,534.53
"06856000",5924924,39.5892956403,-97.6583895481,10250017,10,54782.343,"non-natural",9496,"REPUBLICAN R AT CONCORDIA, KS","Cloud",1957,551.776,1834.51,3.32473684973613,441,2572088,2572088,NA
"06856600",5926514,39.3563034598,-97.1268492486,10250017,10,57348.5184,"non-natural",9496,"REPUBLICAN R AT CLAY CENTER, KS","Clay",1958,566.167,1831.1,3.23420474877554,486,2578134.19,2578134.19,NA
"06857100",5927182,39.0433942641,-96.8292218946,10250017,10,58292.5338,"non-natural",9496,"REPUBLICAN R AT JUNCTION CITY, KS","Geary",1959,569.907,1830.05,3.21113795759659,502,3724444.19,3724444.19,NA
"06861000",18949591,38.8075716235,-100.022657622,10260003,10,12749.3424,"non-natural",9496,"SMOKY HILL R NR ARNOLD, KS","Trego",1960,515.078,1958.4,3.80214258811287,84,19107.78,19107.78,NA
"06862850",18911409,38.7133851307,-99.2919142435,10260006,10,14310.0999,"non-natural",9496,"SMOKY HILL R BL SCHOENCHEN, KS","Ellis",1961,530.563,1961.42,3.69686540523934,106,751455.78,751455.78,NA
"06863500",7318204,38.8524110649,-99.318104721,10260007,10,1423.1259,"non-natural",9496,"BIG C NR HAYS, KS","Ellis",1962,599.603,1955.71,3.26167480816474,2,397,397,246
"06864500",18915569,38.7266429658,-98.2336994925,10260006,10,19174.0743,"non-natural",9496,"SMOKY HILL R AT ELLSWORTH, KS","Ellsworth",1963,559.257,1962.17,3.5085300675718,127,754943.28,754943.28,NA
"06866500",18884376,38.710753979,-97.5713010129,10260008,10,20740.1409,"non-natural",9496,"SMOKY HILL R NR MENTOR, KS","Saline",1964,585.809,1959.1,3.34426408607584,180,1192976.48,1192976.48,NA
"06866900",7328002,39.105705856,-99.8702176288,10260009,10,1793.9745,"non-natural",9496,"SALINE R NR WAKEENEY, KS","Trego",1965,561.411,1954.24,3.48094355115949,17,1595,1595,NA
"06867000",7331192,38.9657770223,-98.8545198422,10260009,10,3844.8072,"non-natural",9496,"SALINE R NR RUSSELL, KS","Russell",1966,596.193,1956.57,3.28177284872516,51,4225.14,4225.14,NA
"06868200",18867596,38.9747056728,-98.4907184909,10260010,10,4981.9347,"non-natural",9496,"SALINE R AT WILSON DAM, KS","Russell",1967,614.959,1954.61,3.17843953824564,81,745173.29,745173.29,NA
"06869500",18866012,39.0041339447,-97.8739085929,10260010,10,7193.907,"non-natural",9496,"SALINE R AT TESCOTT, KS","Ottawa",1968,644.321,1942.32,3.01452226452343,153,775787.55,775787.55,NA
"06871000",7345773,39.6735109735,-99.3092409525,10260011,10,2443.5081,"non-natural",9496,"NF SOLOMON R AT GLADE, KS","Phillips",1969,581.094,1921.58,3.30683159695333,38,5570.57,5570.57,NA
"06871500",7346887,39.5595685807,-99.2859721074,10260011,10,911.1501,"non-natural",9496,"BOW C NR STOCKTON, KS","Rooks",1970,603.251,1919.65,3.18217458404545,9,1354.64,1354.64,282.48
"06872500",18852688,39.5543838032,-98.6926880023,10260012,10,6225.948,"non-natural",9496,"NF SOLOMON R AT PORTIS, KS","Osborne",1971,618.858,1893.66,3.05992650979708,135,526603.08,526603.08,NA
"06873000",5944461,39.3770747993,-99.5806571139,10260013,10,2681.991,"non-natural",9496,"SF SOLOMON R AB WEBSTER RE, KS","Rooks",1972,568.184,1948.73,3.42975162975374,34,8340.31,8340.31,3838.27
"06873460",5953953,39.4393902486,-99.1018341301,10260014,10,4063.2858,"non-natural",9496,"SF SOLOMON R AT WOODSTON, KS","Rooks",1973,668.468,1893.43,2.83249160767606,1,74,74,53
"06874000",5955735,39.4289149541,-98.6942719623,10260014,10,5089.581,"non-natural",9496,"SF SOLOMON R AT OSBORNE, KS","Osborne",1974,602.806,1930.09,3.20184271556687,113,819995.31,819995.31,NA
"06875900",3536017,39.4739829564,-98.2836820518,10260015,10,13694.4126,"non-natural",9496,"SOLOMON R NR GLEN ELDER, KS","Mitchell",1975,628.782,1897.69,3.01804122891559,303,4738268.39,4738187.39,NA
"06876700",3539121,39.1389014553,-97.8369387154,10260015,10,1054.7964,"natural",9496,"SALT C NR ADA, KS","Ottawa",1976,748.345,1866.37,2.49399675283459,71,63963.46,63963.46,9709.78
"06877600",18887262,38.9067511571,-97.1179782638,10260008,10,49310.316,"non-natural",9496,"SMOKY HILL R AT ENTERPRISE, KS","Dickinson",1977,633.819,1923.02,3.03402075355898,993,6834732.86,6834458.86,NA
"06878000",18880718,39.0311755531,-97.0399532806,10260008,10,778.131,"natural",9496,"CHAPMAN C NR CHAPMAN, KS","Dickinson",1978,817.152,1800.74,2.20367814066416,27,2364,2364,1025.8
"06879650",18841318,39.1021278,-96.59497715,10270101,10,12.4974,"natural",9496,"KINGS C NR MANHATTAN, KS","Riley",1979,891.476,1775.8,1.99197734992305,0,0,0,0
"06881000",18819832,40.596777833,-96.9605338852,10270202,10,7051.8465,"non-natural",9496,"Big Blue River near Crete, Nebr.","Saline",1980,736.534,1698.02,2.30541970906978,116,30015,30015,6318
"06882000",2275923,40.0443510862,-96.5864575946,10270202,10,11526.5403,"non-natural",9496,"Big Blue River at Barneston, Nebr.","Gage",1981,757.764,1696.11,2.23830902497347,332,217270.7,217270.7,33493.87
"06882510",2277309,39.8416696715,-96.6612064271,10270205,10,12388.6593,"non-natural",9496,"BIG BLUE R AT MARYSVILLE, KS","Marshall",1982,759.891,1697.6,2.23400461381961,395,239491.95,239491.95,37921.07
"06883000",18767596,40.3326380654,-98.0669406843,10270206,10,141939.9837,"non-natural",9496,"Little Blue River near Deweese, Nebr.","Nuckolls",1983,634.279,1772.5,2.79451156352331,115,304044.29,304044.29,NA
"06884000",4020207,40.1465123067,-97.2005621604,10270207,10,145429.1397,"non-natural",9496,"Little Blue River near Fairbury, Nebr.","Jefferson",1984,673.846,1765.26,2.61967868029194,190,344139.72,344139.72,NA
"06884025",4024569,39.9804208151,-97.0046006514,10270207,10,146506.6818,"non-natural",9496,"Little Blue River at Hollenberg, KS","Washington",1985,688.959,1765.13,2.56202473586962,218,357160.12,357160.12,NA
"06884200",4024117,39.8136119538,-97.0376744999,10270207,10,904.5279,"non-natural",9496,"MILL C AT WASHINGTON, KS","Washington",1986,828.886,1752.38,2.11413873560417,17,1312,1312,501.16
"06884400",4024827,39.7258686255,-96.8046432731,10270207,10,148060.449,"non-natural",9496,"L BLUE R NR BARNES, KS","Marshall",1987,700.653,1762.1,2.51493963488346,249,362543.12,362543.12,NA
"06885500",2277053,39.6819025347,-96.4422772554,10270205,10,1074.834,"natural",9496,"BLACK VERMILLION R NR FRANKFORT, KS","Marshall",1988,888.258,1709.24,1.9242607440631,116,52140.99,52140.99,11626.92
"06887000",2279137,39.2374100219,-96.571438896,10270205,10,164342.9097,"non-natural",9496,"BIG BLUE R NR MANHATTAN, KS","Riley",1989,744.396,1734.44,2.32999639976572,804,5171735.87,5171735.87,NA
"06888350",3644456,39.1912386996,-96.1494963033,10270102,10,277304.6763,"non-natural",9496,"KANSAS R NR BELVUE, KS","Wabaunsee",1990,636.072,1839.95,2.89267567193651,2431,15788000.89,15787726.89,NA
"06888500",3643688,39.0645724307,-96.1691770278,10270102,10,842.7501,"natural",9496,"MILL C NR PAXICO, KS","Wabaunsee",1991,931.976,1765.67,1.89454449470802,22,14099.36,14099.36,NA
"06889000",3646844,39.0678407026,-95.6505463093,10270102,10,279601.2954,"non-natural",9496,"KANSAS R AT TOPEKA, KS","Shawnee",1992,953.351,1723.55,1.80788607763562,0,0,0,0
"06889200",3645554,39.2383628861,-95.8886500013,10270102,10,387.4707,"natural",9496,"SOLDIER C NR DELIA, KS","Jackson",1993,939.968,1726.9,1.83719020221965,21,1128.17,1128.17,560
"06889500",3646124,39.0997185199,-95.7250521053,10270102,10,771.2757,"natural",9496,"SOLDIER C NR TOPEKA, KS","Shawnee",1994,945.692,1730.35,1.82971834381596,57,7045.71,7045.71,3103.58
"06890100",745717,39.5214087867,-95.532587943,10270103,10,1131.9237,"non-natural",9496,"DELAWARE R NR MUSCOTAH, KS","Atchison",1995,931.52,1700.09,1.82507085194091,199,34929.13,34929.13,NA
"06891000",3729539,39.0484374237,-95.3868299887,10270104,10,284063.0787,"non-natural",9496,"KANSAS R AT LECOMPTON, KS","Jefferson",1996,995.866,1660.04,1.66693109313904,0,0,0,0
"06891500",3733307,38.9114114649,-95.2610784458,10270104,10,1100.727,"non-natural",9496,"WAKARUSA R NR LAWRENCE, KS","Douglas",1997,974.411,1718.11,1.76322927388956,133,417812.45,417812.45,NA
"06892000",3729049,39.1163866874,-95.0111665197,10270104,10,1092.9861,"natural",9496,"STRANGER C NR TONGANOXIE, KS","Leavenworth",1998,979.664,1673.71,1.70845310228813,162,11539.06,11539.06,6025.63
"06892350",3730399,38.9820410113,-94.9647395748,10270104,10,287436.0564,"non-natural",9496,"KANSAS R AT DESOTO, KS","Leavenworth",1999,660.264,1830.29,2.77205784352925,3669,17201164.25,NA,NA
"06893000",4391417,39.1130053599,-94.5887587587,10300101,10,1178598.5586,"non-natural",9496,"Missouri River at Kansas City, MO","Jackson",2000,500.509,1581.08,3.15894419480968,15707,NA,NA,NA
"06893080",4393405,38.8122328415,-94.6757998496,10300101,10,118.8198,"non-natural",9496,"BLUE R NR STANLEY, KS","Johnson",2001,1048.64,1673.59,1.59596238938053,18,2663.38,2663.38,1340.61
"06893300",4392793,38.9407238885,-94.6713528586,10300101,10,68.9346,"non-natural",9496,"INDIAN C AT OVERLAND PARK, KS","Johnson",2002,1035.11,1668.95,1.61234071741168,2,125,125,92
"06893500",4392705,38.9573052729,-94.5592954303,10300101,10,476.9739,"non-natural",9496,"Blue River at Kansas City, MO","Jackson",2003,1046.28,1669.88,1.59601636273273,44,10170.67,10170.67,6554.21
"06894000",4391187,39.1005717883,-94.3006570894,10300101,10,480.4416,"non-natural",9496,"Little Blue River near Lake City, MO","Jackson",2004,1060.22,1655.74,1.56169474260059,30,134971,134971,70615
"06895500",4388401,39.2151841494,-93.5152154917,10300101,10,1183713.8958,"non-natural",9496,"Missouri River at Waverly, MO","Lafayette",2005,502.643,1581.52,3.1464080868529,16040,NA,NA,NA
"06897500",5106782,39.9270438345,-93.9429029314,10280101,10,5825.4309,"non-natural",9496,"Grand River near Gallatin, MO","Daviess",2006,945.799,1561.98,1.65149254757089,574,119284.57,119199.57,NA
"06898000",5138325,40.6408402703,-93.8077616982,10280102,10,1803.2274,"non-natural",9496,"Thompson River at Davis City, IA","Decatur",2007,906.966,1540.85,1.69890602293802,130,86714.3,86714.3,38277.7
"06899500",5140789,40.0693090373,-93.6381335642,10280102,10,4480.4448,"non-natural",9496,"Thompson River at Trenton, MO","Grundy",2008,927.669,1541.43,1.66161637394372,268,154894.3,154894.3,63697.7
"06902000",5969716,39.6401226752,-93.2736071653,10280103,10,17946.4122,"non-natural",9496,"Grand River near Sumner, MO","Livingston",2009,965.238,1560.39,1.61658575397985,1203,344798.87,344679.87,NA
"06903400",5124308,40.9520972204,-93.2598680734,10280201,10,482.3784,"natural",9496,"Chariton River near Chariton, IA","Lucas",2010,938.206,1524.82,1.625250744506,20,4524,4524,1644
"06903700",5123830,40.8006703879,-93.1924250108,10280201,10,440.0091,"non-natural",9496,"South Fork Chariton River near Promise City, IA","Wayne",2011,954.169,1517.12,1.58999087163804,21,7295,7295,3725
"06904010",5121718,40.6924144503,-92.7721166316,10280201,10,1920.663,"non-natural",9496,"Chariton River near Moulton, IA","Appanoose",2012,954.955,1519.78,1.59146766077983,101,574566,574566,215811
"06904500",5814707,40.2343050472,-92.6863088483,10280202,10,3535.2936,"non-natural",9496,"Chariton River at Novinger, MO","Adair",2013,968.714,1524.81,1.57405591330362,169,620579,620579,244392
"06905500",5816473,39.5394958038,-92.7901293634,10280202,10,4897.5525,"non-natural",9496,"Chariton River near Prairie Hill, MO","Chariton",2014,980.521,1534.42,1.56490274048185,201,640818,640818,260003
"06906200",4461478,39.7496430716,-92.5176837668,10280203,10,270.5958,"non-natural",9496,"East Fork Little Chariton River near Macon, MO","Macon",2015,1000.49,1571.83,1.57106018051155,9,99413,99413,35947
"06906800",5995392,38.7026335409,-92.9784866672,10300103,10,1414.3554,"natural",9496,"Lamine River near Otterville, MO","Cooper",2016,1109.33,1633.42,1.47243831862476,14,7466,7466,4666
